OBJECTID,Location,Bed Name,Survey Date,Survey Month,Survey Year,Start Time,End Time,Tide Station,Tidal Ht m,Temp1 Shore Edge,Ave Temp Shore Edge,Observations,Additional Obs,Survey_ID,County,Site Code,Survey Day,NWSC Max Ext,DNR Max Ext,Visit Num,Survey Num,Analyze,Analyze Notes,Acres,Acres NWSC clip,Acres Ave NWSC Max Ext,Acres DNR clip,Miles,Weather,Survey Conditions,MLLW Tidal Ht m,Depth2 Shore Edge,Depth2 Water Edge,Ave Depth Shore Edge m,Ave Depth Water Edge m,MLLW Depth2 Shore Edge m,MLLW Depth2 Water Edge m,Current Station,Current Knots,Temp2 Shore Edge,Temp2 Water Edge,ToBe,ToWa,BeL,BeR,Notes,Extent Start Waypoint,Extent End Waypoint,Bulb m2,Shape__Area,Shape__Length
335,Shannon Point East,Shannon Point East,2020-09-18,9,2020,12:25:00,12:58:00,Ship Harbor,0.3631,11.4,,"Many kelp crabs observed in center of bed.  Apparently there is more than one generation (bimodal sizes of carapaces, but all seem to be same species).  Fronds long and healthy although some tearing at ends observed.  Too foggy/dark to see to depth or understory.  No human activity, fishing or sea mammals.",About 10 bulbs in cluster shoreward of main bed (also observed near here in August '20).,SkagitShannon_Point_East2020_09_18,Skagit,SHPT-E,18,1,1,3,1,1,1 polygon that covers bed 1 & bed 2,8.58331293777506,8.58331293777506,8.5833,8.59221261330633,0.59500419184088,Fog/mist,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-KmjWCKX/0/FWqhNTgBXgdLrXqwcGPcM2KDm8V94LP7VzgdLKmTs/Th/Shannon%20East_18Sept2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-kFSfdLW/0/FLC9xc4jqs4SGD8q8L59hCWC8Ngx2JwcgXgVkg5Zw/Th/Shannon%20East_18Sept2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-ZnqhPsg/0/FQGDLqXKxSzHRpFSs6m93SNHqQWpKW4FT7qjmjQfk/Th/Shannon%20East_18Sept2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-SThd7SQ/0/CDFPQMwFHXjS3zT3VBXgGqtM4sTfX77qrBwQtrHgs/Th/Shannon%20East_18Sept2020_BeR-XL.jpg,,,,,374276.803955078,3143.25055464887
336,Shannon Point West,Shannon Point West,2020-07-17,7,2020,11:30:00,12:37:00,Ship Harbor,0.3907,14.4,,"Blades healthy and long.  No mammals noticed, and an absolute lack of kelp crabs (which were ubiquitous last year at this time).  Bed less dense and does not extend to the east nearly as far as previous years.  No evidence of human impacts or fishing activity.",,SkagitShannon_Point_West2020_07_17,Skagit,SHPT-W,17,0,0,1,1,1,,1.44162628033787,1.44162628033787,,1.44312011440607,0.198543727491704,Clear,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-NrqcSGS/0/DLxXsHdV3BmmJ49Fzqq3KgC5ZWBvBzjth8vL6Tm2p/Th/Shannon%20West_17Jul2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-2Bzv7Jd/0/CsH2CtXHJ8zK2x3XTDKzTFZJ5pddP2vRqBgD3BnPp/Th/Shannon%20West_17Jul2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-tkCKGxV/0/t9qKSVPV6H36bfzBkpggfswtRDnSBTx8Nc582GHX/Th/Shannon%20West_17Jul2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-tj5Cdrg/0/D6QhJhDVkCRCS2RP9RkJfZjNPckwHzNds35sJdRMw/Th/Shannon%20West_17Jul2020_BeR-XL.jpg,,,,,62862.3244628906,1048.85397184295
337,Shannon Point West,Shannon Point West,2020-08-28,8,2020,09:50:00,10:05:00,Ship Harbor,-0.0949,12.8,,"Bed is much larger and more dense than in July 2020.  No kelp crabs or epifauna observed, and fronds seemed very long and healthy.  No human impacts, no wildlife observed - very foggy.  Small bed to SW of main west bed marked with waypoint (""Shannon Pt West 8.20 Small bed"") - about 10 bulbs in loose circle.",No depth or temperature taken (probably 55 F and around 5 feet).  About 10 bulbs in a 30 meter diameter circle.,SkagitShannon_Point_West2020_08_28,Skagit,SHPT-W,28,0,0,2,1,1,,3.11190660021414,3.11190660021414,,3.11513111311082,0.350269272434855,Fog/mist,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-f7q5Lbp/0/2svTrN9KL8nb2dg3hFGGPLmD2knJrrrmHqmWnMb2/Th/Shannon%20West_28Aug2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-TSB79QK/0/DP6CxCbnLHTrzg88Nk7T26QBWgPmx7BNxqzD6QQdv/Th/Shannon%20West_28Aug2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-v4HxVr2/0/DBbBsw9Z2GmmRVMw5pTZWNz8F6F6GVFKfT3J9J5pN/Th/Shannon%20West_28Aug2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-Lc5WM5v/0/DpN9sFsPTqfq22M4mZQwLHcRFPmPTQHq8SzTNDg9K/Th/Shannon%20West_28Aug2020_BeR-XL.jpg,,,,,135695.10949707,1850.37958501824
338,Shannon Point West,Shannon Point West,2020-09-18,9,2020,11:55:00,12:20:00,Ship Harbor,0.2499,11.3,,"One kelp crab noted.  Blades long and healthy; density in main part of bed (NW end) seems much higher than in August '20.  Very foggy and dark, so no bottom or understory observations were possible.  No human activity save us, no fishing, no large mammals.  Many herons.","No ferry in terminal, so we could extend track to the SE end of bed (unlike August '20).  No waypoint for BeL was taken, but there is a BeL photo from roughly SE end of bed.",SkagitShannon_Point_West2020_09_18,Skagit,SHPT-W,18,1,1,3,1,1,,7.79041033038497,7.79041033038497,7.7904,7.79847970829776,0.643960125699436,Fog/mist,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-qtx94GL/0/DT8g4qHGQF8VLLGRfFq7D3v448q2BgHsMWX4vZMr/Th/Shannon%20West_18Sept2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-t245sxC/0/DhMKnqw5qrDT49XvtSkPdG8TNpRxcnssmHmmWDCCR/Th/Shannon%20West_18Sept2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-k5BkbfT/0/CsVMsZL5VKM6VdTFfbTx29bLjjvn6nKLQGG6mfbrK/Th/Shannon%20West_18Sept2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-JJXL9DV/0/D8QQFXqLV7zvQFk7LFdKkg2QCPfw7Tr53MGhrpK5G/Th/Shannon%20West_18Sept2020_BeR-XL.jpg,,,,,339701.724609375,3401.86957240858
339,Edmonds Dive Park,Edmonds 1,2020-07-07,7,2020,12:48:00,,Edmonds,-0.2772,14,,Kelp looks smaller than previous years and is still growing. Perhaps due to cold weather this year.,,SnohomishEdmonds_12020_07_07_2,Snohomish,ED-DP,7,0,0,1,1,1,,0.217360667643502,0.217360667643502,,0.217443416772892,0.0934319748112934,Clouds,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-V3g9QNT/0/C4BvV35p34Q8csVKJsWCPnkfVwfsVJ7xVwGxGpkh6/Th/Edmonds1_7Jul2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-JPTrtMd/0/jX8PMZzc4Mssp9H3jK3zcMW5FG7dCTkzcfZVsNkh/Th/Edmonds1_7Jul2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-zZprXqG/0/XKt3G8dtjbWWLNgwggB8XBGnRVNP2gTQ4WCH4qNs/Th/Edmonds1_7Jul2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-qscft7N/0/CDQLWcqqMk92QvjtDKf8N9wX9KWBMGxwJGLkvD4qn/Th/Edmonds1_7Jul2020_BeR-XL.jpg,,,,,9471.84515380859,493.414965797443
340,Edmonds Dive Park,Edmonds 1,2020-07-07,7,2020,12:48:00,,Edmonds,-0.2772,14,,Kelp looks smaller than previous years and is still growing. Perhaps due to cold weather this year.,,SnohomishEdmonds_12020_07_07_1,Snohomish,ED-DP,7,0,0,1,2,1,,0.208237094151935,0.208237094151935,,0.208316485874509,0.0914650213134629,Clouds,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-V3g9QNT/0/C4BvV35p34Q8csVKJsWCPnkfVwfsVJ7xVwGxGpkh6/Th/Edmonds1_7Jul2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-JPTrtMd/0/jX8PMZzc4Mssp9H3jK3zcMW5FG7dCTkzcfZVsNkh/Th/Edmonds1_7Jul2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-zZprXqG/0/XKt3G8dtjbWWLNgwggB8XBGnRVNP2gTQ4WCH4qNs/Th/Edmonds1_7Jul2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-qscft7N/0/CDQLWcqqMk92QvjtDKf8N9wX9KWBMGxwJGLkvD4qn/Th/Edmonds1_7Jul2020_BeR-XL.jpg,,,,,9074.27069091797,483.027469173391
341,Edmonds Dive Park,Edmonds 1,2020-08-03,8,2020,11:05:00,11:17:00,Edmonds,-0.5752,15.5,,More obvious grazing. Stems 15-20 feet. Fronds 0-12'. Bulbs 2"""",,SnohomishEdmonds_12020_08_03_1,Snohomish,ED-DP,3,1,1,2,1,1,,0.472332389972988,0.472332389972988,0.4013,0.47251258079623,0.134149487333529,Clear,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-Jj6QQML/0/CMTGRX8bKpdK6dDD4WvLDKT2NPrfSFgXkCFzPsLKS/Th/Edmonds1_3Aug2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-tzsGp32/0/DVQNLnn9k7GdcjFzm3Rr3mpFrTCT5NvNKBJXDvvNz/Th/Edmonds1_3Aug2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-9xBSw64/0/gj8tqwMmpKp7wnGMxzsST5GLfLkKLQvhmZ9d4VKT/Th/Edmonds1_3Aug2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-M3WrPtC/0/C7grWHmRZ9Mwk7GZ7PGtXd8nhj5mT5qCQBzpt4BxF/Th/Edmonds1_3Aug2020_BeR-XL.jpg,,,,,20582.6494750977,708.444420827135
342,Edmonds Dive Park,Edmonds 1,2020-08-03,8,2020,11:05:00,11:17:00,Edmonds,-0.5752,15.5,,More obvious grazing. Stems 15-20 feet. Fronds 0-12'. Bulbs 2"""",,SnohomishEdmonds_12020_08_03_2,Snohomish,ED-DP,3,1,1,2,2,1,,0.330359253457515,0.330359253457515,,0.330485463506892,0.121777529625497,Clear,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-Jj6QQML/0/CMTGRX8bKpdK6dDD4WvLDKT2NPrfSFgXkCFzPsLKS/Th/Edmonds1_3Aug2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-tzsGp32/0/DVQNLnn9k7GdcjFzm3Rr3mpFrTCT5NvNKBJXDvvNz/Th/Edmonds1_3Aug2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-9xBSw64/0/gj8tqwMmpKp7wnGMxzsST5GLfLkKLQvhmZ9d4VKT/Th/Edmonds1_3Aug2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-M3WrPtC/0/C7grWHmRZ9Mwk7GZ7PGtXd8nhj5mT5qCQBzpt4BxF/Th/Edmonds1_3Aug2020_BeR-XL.jpg,,,,,14395.9404907227,643.108029107069
343,Edmonds North,Edmonds 2,2020-07-07,7,2020,12:23:00,12:44:00,Edmonds,-0.5188,14,,"Healthy, fronds 15' long. Bulbs 2-3cm. Somewhat lower density than previous years. River otter feeding in kelp bed. Stipes thinner than in previous years.",,SnohomishEdmonds_22020_07_07_1,Snohomish,ED-N,7,0,0,1,1,1,,3.16358274312737,3.16358274312737,,3.16480099863515,0.393788588841547,Clouds,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-FqxZgkp/0/X8pWxbTvHhTvdvnfP4HK4dn2HjxtG2Zt4qS6n9xR/Th/Edmonds2_7Jul2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-jgncKJN/0/85bdx5CJbnwM9kS6P67jp85cjGmgmNjTdPVLwV3X/Th/Edmonds2_7Jul2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-fTKZ9cL/0/fhwhZFm2BX6R9dwgj2RzqqjVRgS75Rk4SkmVGr4w/Th/Edmonds2_7Jul2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-QVt3PLS/0/FRsZQsWmGmHM83CRmR43wQn9F5kPM6Wm7m5w83sjW/Th/Edmonds2_7Jul2020_BeR-XL.jpg,,,,,137858.725219727,2079.60401367784
344,Edmonds North,Edmonds 2,2020-07-07,7,2020,12:23:00,12:44:00,Edmonds,-0.5188,14,,"Healthy, fronds 15' long. Bulbs 2-3cm. Somewhat lower density than previous years. River otter feeding in kelp bed. Stipes thinner than in previous years.",,SnohomishEdmonds_22020_07_07_2,Snohomish,ED-N,7,0,0,1,2,1,,2.62821834634181,2.62821834634181,,2.62923048404268,0.4080047769368,Clouds,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-FqxZgkp/0/X8pWxbTvHhTvdvnfP4HK4dn2HjxtG2Zt4qS6n9xR/Th/Edmonds2_7Jul2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-jgncKJN/0/85bdx5CJbnwM9kS6P67jp85cjGmgmNjTdPVLwV3X/Th/Edmonds2_7Jul2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-fTKZ9cL/0/fhwhZFm2BX6R9dwgj2RzqqjVRgS75Rk4SkmVGr4w/Th/Edmonds2_7Jul2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-QVt3PLS/0/FRsZQsWmGmHM83CRmR43wQn9F5kPM6Wm7m5w83sjW/Th/Edmonds2_7Jul2020_BeR-XL.jpg,,,,,114529.274230957,2154.6799376617
345,Edmonds North,Edmonds 2,2020-08-03,8,2020,10:40:00,10:57:00,Edmonds,-0.4524,15.5,,,,SnohomishEdmonds_22020_08_03_2,Snohomish,ED-N,3,1,1,2,1,1,,3.06702755055789,3.06702755055789,2.932,3.06820850506922,0.414923525820436,,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-KFVMXjW/0/Cn7PCw6TkzdKVgjx9zsFHxhn3F6TcTjVR62fRkfhx/Th/Edmonds2_3Aug2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-9wWmpBq/0/7RL3XgsGS5rDpPfq2vQKPgPMTGS7RPJS2V8vzdfC/Th/Edmonds2_3Aug2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-TxD9L8j/0/Jn8f8x7p2T7VDQfRsqRwpFVtg3crfjHKphbQ5gqt/Th/Edmonds2_3Aug2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-PxQGnSj/0/DhJkd7Bsj8GX722BbM645QZsVLQp67B8SFR549g7/Th/Edmonds2_3Aug2020_BeR-XL.jpg,,,,,133651.170593262,2191.21803408069
346,Edmonds North,Edmonds 2,2020-08-03,8,2020,10:40:00,10:57:00,Edmonds,-0.4524,15.5,,,,SnohomishEdmonds_22020_08_03_1,Snohomish,ED-N,3,1,1,2,2,1,,2.79700051184482,2.79700051184482,,2.79807782132126,0.352343971162999,,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-KFVMXjW/0/Cn7PCw6TkzdKVgjx9zsFHxhn3F6TcTjVR62fRkfhx/Th/Edmonds2_3Aug2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-9wWmpBq/0/7RL3XgsGS5rDpPfq2vQKPgPMTGS7RPJS2V8vzdfC/Th/Edmonds2_3Aug2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-TxD9L8j/0/Jn8f8x7p2T7VDQfRsqRwpFVtg3crfjHKphbQ5gqt/Th/Edmonds2_3Aug2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-PxQGnSj/0/DhJkd7Bsj8GX722BbM645QZsVLQp67B8SFR549g7/Th/Edmonds2_3Aug2020_BeR-XL.jpg,,,,,121884.247436523,1860.73431464352
347,Edmonds North,Edmonds 3,2020-07-07,7,2020,11:47:00,12:10:00,Edmonds,-0.2772,15.5,,"abundant sargassum, river otter eating fish present. Kelp looks slightly smaller than previous years, perhaps due to colder weather.",,SnohomishEdmonds_32020_07_07_1,Snohomish,ED-N,7,0,0,1,1,1,,0.778807826222085,0.778807826222085,,0.779106906012874,0.254702974876176,Clouds,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-Cv5vwW3/0/Ctqc5mX6wWx7VwbqvwT77hXT8RC6Hsh7jgxcK5VB4/Th/Edmonds3_7Jul2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-d2Qw82J/0/CHRsfb6DbW96SrbkKGkppLKqwvHMMLjZbcBxPnQcX/Th/Edmonds3_7Jul2020_ToWa-XL.jpg,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-9rxHnnp/0/D2t6NvnCQmgw776F9jg6HVXqwt6c9kP2MgxB3nVRf/Th/Edmonds3_7Jul2020_BeR-XL.jpg,,,,,33937.9003295898,1345.09001903744
348,Edmonds North,Edmonds 3,2020-07-07,7,2020,11:47:00,12:10:00,Edmonds,-0.2772,15.5,,"abundant sargassum, river otter eating fish present. Kelp looks slightly smaller than previous years, perhaps due to colder weather.",,SnohomishEdmonds_32020_07_07_2,Snohomish,ED-N,7,0,0,1,2,1,,0.505991567121772,0.505991567121772,,0.506185843464415,0.228405807119611,Clouds,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-Cv5vwW3/0/Ctqc5mX6wWx7VwbqvwT77hXT8RC6Hsh7jgxcK5VB4/Th/Edmonds3_7Jul2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-d2Qw82J/0/CHRsfb6DbW96SrbkKGkppLKqwvHMMLjZbcBxPnQcX/Th/Edmonds3_7Jul2020_ToWa-XL.jpg,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-9rxHnnp/0/D2t6NvnCQmgw776F9jg6HVXqwt6c9kP2MgxB3nVRf/Th/Edmonds3_7Jul2020_BeR-XL.jpg,,,,,22049.4573974609,1206.21432769426
349,Edmonds North,Edmonds 3,2020-08-03,8,2020,10:20:00,10:35:00,Edmonds,-0.3178,15,,"Stems 5-15' long, fronds 2-8' long, obvious grazing on fronds. bulbs 2-2.5"" in diameter",,SnohomishEdmonds_32020_08_03_1,Snohomish,ED-N,3,1,1,2,1,1,,0.697618655753054,0.697618655753054,0.6444,0.69788663200253,0.239404710767441,Clear,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-tHXz4Q6/0/SVKH2GTTXKQcgtTpvdK462rBwfhD7JZ6VvQXnGGZ/Th/Edmonds3_3Aug2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-G97zck3/0/XkGzHVTrsXjPB6X6Wg7fPxwhKc223tFSMQz5crmZ/Th/Edmonds3_3Aug2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-sSqvkS8/0/CFHnbKcTx2fNRwZZ97vH6QWTTcnWZTkmFqJ49qtCs/Th/Edmonds3_3Aug2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-fWdHrDn/0/6pvCgbKDH27jnpW3Tb65Cf8xCQJ6pMSwcZBNPGr5/Th/Edmonds3_3Aug2020_BeR-XL.jpg,,,,,30399.9414672852,1264.29970654057
350,Edmonds North,Edmonds 3,2020-08-03,8,2020,10:20:00,10:35:00,Edmonds,-0.3178,15,,"Stems 5-15' long, fronds 2-8' long, obvious grazing on fronds. bulbs 2-2.5"" in diameter",,SnohomishEdmonds_32020_08_03_2,Snohomish,ED-N,3,1,1,2,2,1,,0.59117702993455,0.59117702993455,,0.591403927902251,0.252134961711448,Clear,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-tHXz4Q6/0/SVKH2GTTXKQcgtTpvdK462rBwfhD7JZ6VvQXnGGZ/Th/Edmonds3_3Aug2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-G97zck3/0/XkGzHVTrsXjPB6X6Wg7fPxwhKc223tFSMQz5crmZ/Th/Edmonds3_3Aug2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-sSqvkS8/0/CFHnbKcTx2fNRwZZ97vH6QWTTcnWZTkmFqJ49qtCs/Th/Edmonds3_3Aug2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-fWdHrDn/0/6pvCgbKDH27jnpW3Tb65Cf8xCQJ6pMSwcZBNPGr5/Th/Edmonds3_3Aug2020_BeR-XL.jpg,,,,,25761.5610961914,1331.52831920847
351,Hat Island South,Hat Island,2020-08-17,8,2020,10:00:00,10:15:00,Everett,-0.4772,16,,Kelp is much less dense than previous years. Bed seemed much smaller. Plants are much much smaller.,Survey done by motor boat. It was concerning how little kelp was found compared to previous years,SnohomishHat_Island2020_08_17,Snohomish,HAT-S,17,1,1,1,1,1,,15.417627395584,15.417627395584,15.4176,15.4262254275028,0.84442664176552,Clear,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-2FwgKJ6/0/DX7KCrzQcMTFLQmxR8Cjs5gQG9d2Gfg5MRRBLzB8D/Th/HatIsland_17Aug2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-r2whFQc/0/D7f3BM8jwKKNJWP9J6tZnRj7qKMDSxgfphb5c3C5q/Th/HatIsland_17Aug2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-Vkw2TbP/0/DG4RXJcbGd2PFjm9fV7FZCf5XC2vR7sXM3GDtfsCm/Th/HatIsland_17Aug2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-NpHCWV8/0/NZLqzRC2QGKLTHBjg6gxfDRrZkTzbFsMtK2CcRJp/Th/HatIsland_17Aug2020_BeR-XL.jpg,,,,,671966.373168945,4459.81536689377
352,Aiston Preserve,Aiston Preserve,2020-07-20,7,2020,09:11:00,09:34:00,Gooseberry Point (9449184),0.2328,15,,"A little breezy, some tatters with lighter color - easily tearable, cloudy water, medium density, some detached rockweed and/or sargassum present throughout bed, limited understory kelp visible.",,WhatcomAiston_Preserve2020_07_20,Whatcom,AISP,20,1,1,1,1,1,,0.327541565501017,0.313341761019605,0.3133,0.313708165077798,0.183053444760776,Clear,,,,,,,,,,,,,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-qQBBT7x/0/sJ4L2BmsfWwCs4sSSvTbTNHV2zqKqpv9rcVDZJ2q/Th/Aiston_20Jul2020_ToBe-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-W7Cpczk/0/DQ3hLJ8k28Z9D8FPfGQPD3SDvVR5WnZCcwpKL9cRP/Th/Aiston_20Jul2020_ToWa-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-27rhBzx/0/TnpMGgDqXgPDqxc7kcSf4KdkbKQV9VmZvmn2sMKb/Th/Aiston_20Jul2020_BeL-XL.jpg,https://photos.smugmug.com/Projects/Kelp/Kelp-SoundIQ-2017-present/2020/i-v4rVmqT/0/Fsk5cL3hmssqswnZjRXmgDT3p7pm7mnxwDsv2P5r/Th/Aiston_20Jul2020_BeR-XL.jpg,,,,,14284.8344726563,967.101982405625
353,Alden Bank,Alden Bank,2020-09-02,9,2020,,,,,,,,,WhatcomAlden_Bank2020_09_02,Whatcom,ALDB,2,1,1,1,1,0,"largest bed of all years, sampled later in season than previous surveys need to explore more",59.9459395552797,,,,1.37968495706003,,,,,,,,,,,,,,,,,,"No datasheet,  and this is done by motor boat.",,,,2614670.4161377,7289.5135129479
